year,road_section,season,weather_station_id,wind_bin,wind_bin_lower_ms,estimated_vehicle_km,injury_accidents,serious_or_fatal_accidents
2012,1-t4,Winter,4271,15-20,15.0,2036.4953656024718,0,0
2012,1-t4,Winter,4271,20-25,20.0,129.30129305412518,0,0
2012,1-t4,Winter,4271,>=25,25.0,64.65064652706259,0,0
2012,204-05,Summer,36156,0-5,0.0,19267.471251280884,1,0
2012,204-05,Summer,36156,5-10,5.0,13481.270864169419,0,0
2012,204-05,Summer,36156,10-15,10.0,1956.5421837640897,0,0
2012,204-05,Summer,36156,15-20,15.0,182.7430263008084,0,0
2012,204-05,Summer,36156,20-25,20.0,3.972674484800182,0,0
2012,206-01,Summer,6272,0-5,0.0,25793.326487348986,0,0
2012,206-01,Summer,6272,5-10,5.0,9523.163710964214,1,0
2012,206-01,Summer,6272,10-15,10.0,2019.6116936403012,0,0
2012,206-01,Summer,6272,15-20,15.0,121.81784818782768,0,0
2012,206-01,Summer,6272,20-25,20.0,44.880259858673355,0,0
2012,249-02,Summer,36127,0-5,0.0,266257.10320200416,1,1
2012,249-02,Summer,36127,5-10,5.0,102543.18772033707,0,0
2012,249-02,Summer,36127,10-15,10.0,12584.94542473241,0,0
2012,249-02,Summer,36127,15-20,15.0,2367.899139148258,0,0
2012,249-02,Summer,36127,20-25,20.0,1205.8745616032795,0,0
2012,249-02,Summer,36127,>=25,25.0,131.54995217490324,0,0
2012,252-03,Fall,36122,0-5,0.0,14504.803124999999,0,0
2012,252-03,Fall,36122,5-10,5.0,6607.650000000001,0,0
2012,252-03,Fall,36122,10-15,10.0,2528.4375,1,1
2012,252-03,Fall,36122,15-20,15.0,899.0000000000001,0,0
2012,252-03,Fall,36122,20-25,20.0,123.6125,0,0
2012,252-03,Fall,36122,>=25,25.0,14.046875000000002,0,0
2012,255-01,Winter,6222,0-5,0.0,61556.22654993442,1,0
2012,255-01,Winter,6222,5-10,5.0,33576.70911424172,0,0
2012,255-01,Winter,6222,10-15,10.0,13867.380533850457,0,0
2012,255-01,Winter,6222,15-20,15.0,3529.6444647236644,0,0
2012,255-01,Winter,6222,20-25,20.0,399.33933724975765,0,0
2012,26-01,Winter,6310,0-5,0.0,166372.2729166667,1,0
2012,26-01,Winter,6310,5-10,5.0,148407.59583333335,0,0
2012,26-01,Winter,6310,10-15,10.0,54023.11875000001,0,0
2012,26-01,Winter,6310,15-20,15.0,8907.0375,0,0
2012,26-01,Winter,6310,20-25,20.0,258.17500000000007,0,0
2012,26-04,Summer,7092,0-5,0.0,157803.68333333332,0,0
2012,26-04,Summer,7092,5-10,5.0,107683.54333333332,1,1
2012,26-04,Summer,7092,10-15,10.0,19258.225,0,0
2012,26-04,Summer,7092,15-20,15.0,715.0733333333333,0,0
2012,26-04,Summer,7092,20-25,20.0,48.754999999999995,0,0
2012,271-01,Fall,6315,0-5,0.0,38250.62333333334,0,0
2012,271-01,Fall,6315,5-10,5.0,31480.855,0,0
2012,271-01,Fall,6315,10-15,10.0,11438.903333333332,1,0
2012,271-01,Fall,6315,15-20,15.0,2644.8883333333333,0,0
2012,271-01,Fall,6315,20-25,20.0,57.29,0,0
2012,30-01,Winter,6310,0-5,0.0,307259.47770833335,0,0
2012,30-01,Winter,6310,5-10,5.0,274081.97041666665,1,0
2012,30-01,Winter,6310,10-15,10.0,99770.923125,0,0
2012,30-01,Winter,6310,15-20,15.0,16449.68625,0,0
2012,30-01,Winter,6310,20-25,20.0,476.8025,0,0
2012,30-04,Spring,6420,0-5,0.0,224390.4354166667,0,0
2012,30-04,Spring,6420,5-10,5.0,192980.8,1,0
2012,30-04,Spring,6420,10-15,10.0,22564.682083333333,0,0
2012,30-04,Spring,6420,15-20,15.0,1507.6625,0,0
2012,30-04,Summer,6420,0-5,0.0,1057186.6066666667,1,0
2012,30-04,Summer,6420,5-10,5.0,432887.4733333333,0,0
2012,30-04,Summer,6420,10-15,10.0,17947.526666666665,0,0
2012,30-04,Summer,6420,15-20,15.0,601.1133333333333,0,0
2012,305-01,Summer,36308,0-5,0.0,308406.0499567297,0,0
2012,305-01,Summer,36308,5-10,5.0,142041.5709769984,1,1
2012,305-01,Summer,36308,10-15,10.0,11292.778715554545,0,0
2012,305-01,Summer,36308,15-20,15.0,605.4403507173764,0,0
2012,31-01,Summer,36411,0-5,0.0,452621.2543808711,0,0
2012,31-01,Summer,36411,5-10,5.0,170747.19514944492,1,1
2012,31-01,Summer,36411,10-15,10.0,4110.5144321093085,0,0
2012,31-01,Summer,36411,15-20,15.0,357.4360375747225,0,0
2012,32-01,Summer,6420,0-5,0.0,880513.4975,1,0
2012,32-01,Summer,6420,5-10,5.0,360544.9225,0,0
2012,32-01,Summer,6420,10-15,10.0,14948.2025,0,0
2012,32-01,Summer,6420,15-20,15.0,500.6575,0,0
2012,337-01,Summer,36504,0-5,0.0,2847.9953364454054,1,1
2012,337-01,Summer,36504,5-10,5.0,1526.7338084936807,0,0
2012,337-01,Summer,36504,10-15,10.0,143.3407628372993,0,0
2012,337-01,Summer,36504,15-20,15.0,10.312285096208583,0,0
2012,337-01,Summer,36504,20-25,20.0,0.25780712740521455,0,0
2012,34-02,Spring,1395,0-5,0.0,468950.64166666666,0,0
2012,34-02,Spring,1395,5-10,5.0,415933.3416666667,1,0
2012,34-02,Spring,1395,10-15,10.0,34187.74305555556,0,0
2012,34-02,Spring,1395,15-20,15.0,4944.073611111112,0,0
2012,34-02,Winter,1395,0-5,0.0,444028.1110756609,1,0
2012,34-02,Winter,1395,5-10,5.0,781856.2348792161,0,0
2012,34-02,Winter,1395,10-15,10.0,278986.38735186873,0,0
2012,34-02,Winter,1395,15-20,15.0,56705.27400865998,0,0
2012,34-02,Winter,1395,20-25,20.0,890.1926845943482,0,0
2012,34-05,Winter,1395,0-5,0.0,358149.7162123975,0,0
2012,34-05,Winter,1395,5-10,5.0,630639.3258808114,1,0
2012,34-05,Winter,1395,10-15,10.0,225028.31006608938,0,0
2012,34-05,Winter,1395,15-20,15.0,45738.04515382863,0,0
2012,34-05,Winter,1395,20-25,20.0,718.0226868732908,0,0
2012,35-01,Fall,31399,0-5,0.0,500581.01152777777,0,0
2012,35-01,Fall,31399,5-10,5.0,463278.7266666667,1,0
2012,35-01,Fall,31399,10-15,10.0,172033.96409722223,0,0
2012,35-01,Fall,31399,15-20,15.0,9782.067708333334,0,0
2012,35-01,Summer,31399,0-5,0.0,2964759.1188385994,0,0
2012,35-01,Summer,31399,5-10,5.0,1049609.0340153715,1,0
2012,35-01,Summer,31399,10-15,10.0,96717.65529860518,0,0
2012,35-01,Summer,31399,15-20,15.0,2341.8318474238545,0,0
2012,35-01,Winter,31399,0-5,0.0,572765.1693749644,1,0
2012,35-01,Winter,31399,5-10,5.0,562196.3370406245,0,0
2012,35-01,Winter,31399,10-15,10.0,289291.06180274626,0,0
2012,35-01,Winter,31399,15-20,15.0,13682.131781664863,0,0
2012,35-02,Spring,31399,0-5,0.0,537691.7000000001,1,1
2012,35-02,Spring,31399,5-10,5.0,348484.5,0,0
2012,35-02,Spring,31399,10-15,10.0,32650.799999999996,0,0
2012,35-02,Spring,31399,15-20,15.0,418.59999999999997,0,0
2012,35-02,Summer,31399,0-5,0.0,2051428.5622544833,0,0
2012,35-02,Summer,31399,5-10,5.0,726264.045499573,1,0
2012,35-02,Summer,31399,10-15,10.0,66922.5905380017,0,0
2012,35-02,Summer,31399,15-20,15.0,1620.4017079419302,0,0
2012,35-03,Winter,36411,0-5,0.0,264066.60906408424,1,1
2012,35-03,Winter,36411,5-10,5.0,254836.21916035315,0,0
2012,35-03,Winter,36411,10-15,10.0,44505.970899458836,0,0
2012,35-03,Winter,36411,15-20,15.0,3130.586785531187,0,0
2012,35-03,Winter,36411,20-25,20.0,32.274090572486465,0,0
2012,35-04,Winter,36411,0-5,0.0,214148.44845115353,0,0
2012,35-04,Winter,36411,5-10,5.0,206662.93680888636,1,0
2012,35-04,Winter,36411,10-15,10.0,36092.729212190265,0,0
2012,35-04,Winter,36411,15-20,15.0,2538.7924101395615,0,0
2012,35-04,Winter,36411,20-25,20.0,26.17311763030476,0,0
2012,36-04,Winter,31599,0-5,0.0,84849.94368217935,0,0
2012,36-04,Winter,31599,5-10,5.0,124817.64220658343,1,0
2012,36-04,Winter,31599,10-15,10.0,46599.3759091941,0,0
2012,36-04,Winter,31599,15-20,15.0,4559.278202043133,0,0
2012,36-06,Fall,1596,0-5,0.0,396029.2604620029,1,0
2012,36-06,Fall,1596,5-10,5.0,92233.03377346108,0,0
2012,36-06,Fall,1596,10-15,10.0,39580.89586297414,0,0
2012,36-06,Fall,1596,15-20,15.0,26950.257479984248,0,0
2012,36-06,Fall,1596,20-25,20.0,4552.9045334033335,0,0
2012,36-06,Fall,1596,>=25,25.0,146.8678881743011,0,0
2012,36-11,Summer,1590,0-5,0.0,713994.3876712329,1,0
2012,36-11,Summer,1590,5-10,5.0,718414.9908219178,0,0
2012,36-11,Summer,1590,10-15,10.0,256127.06739726028,0,0
2012,36-11,Summer,1590,15-20,15.0,113194.23219178083,0,0
2012,36-11,Summer,1590,20-25,20.0,23442.592465753427,0,0
2012,36-11,Summer,1590,>=25,25.0,13261.809452054795,0,0
2012,36-11,Winter,1590,0-5,0.0,68881.38013530377,0,0
2012,36-11,Winter,1590,5-10,5.0,103852.3249129721,1,0
2012,36-11,Winter,1590,10-15,10.0,100438.00190213464,0,0
2012,36-11,Winter,1590,15-20,15.0,72011.17622857142,1,0
2012,36-11,Winter,1590,20-25,20.0,30470.246263382593,0,0
2012,36-11,Winter,1590,>=25,25.0,18157.99055763547,0,0
2012,36-12,Winter,1479,0-5,0.0,491648.4239981733,1,0
2012,36-12,Winter,1479,5-10,5.0,450170.2982212581,0,0
2012,36-12,Winter,1479,10-15,10.0,109844.68774060966,0,0
2012,36-12,Winter,1479,15-20,15.0,4461.310039958899,0,0
2012,360-03,Spring,31591,0-5,0.0,103493.61749999998,0,0
2012,360-03,Spring,31591,5-10,5.0,71367.5625,1,0
2012,360-03,Spring,31591,10-15,10.0,10353.6225,0,0
2012,360-03,Spring,31591,15-20,15.0,1832.1224999999997,0,0
2012,360-03,Spring,31591,20-25,20.0,85.21499999999999,0,0
2012,37-03,Summer,36504,0-5,0.0,1613401.63393829,0,0
2012,37-03,Summer,36504,5-10,5.0,864901.2832608449,1,0
2012,37-03,Summer,36504,10-15,10.0,81203.15999544575,0,0
2012,37-03,Summer,36504,15-20,15.0,5841.953956506889,0,0
2012,37-03,Summer,36504,20-25,20.0,146.0488489126722,0,0
2012,38-02,Fall,31387,0-5,0.0,142409.38562499997,1,0
2012,38-02,Fall,31387,5-10,5.0,97820.60833333332,0,0
2012,38-02,Fall,31387,10-15,10.0,39932.24833333332,0,0
2012,38-02,Fall,31387,15-20,15.0,10083.562708333331,0,0
2012,38-02,Fall,31387,20-25,20.0,3584.522291666666,0,0
2012,38-02,Fall,31387,>=25,25.0,435.50270833333326,0,0
2012,39-01,Fall,31387,0-5,0.0,438074.11104166665,1,0
2012,39-01,Fall,31387,5-10,5.0,300911.8805555556,0,0
2012,39-01,Fall,31387,10-15,10.0,122838.00055555555,0,0
2012,39-01,Fall,31387,15-20,15.0,31018.656180555554,0,0
2012,39-01,Fall,31387,20-25,20.0,11026.565486111112,0,0
2012,39-01,Fall,31387,>=25,25.0,1339.6761805555557,0,0
2012,39-01,Summer,31387,0-5,0.0,1302946.641885568,1,0
2012,39-01,Summer,31387,5-10,5.0,713253.0520102477,0,0
2012,39-01,Summer,31387,10-15,10.0,102239.39808027327,0,0
2012,39-01,Summer,31387,15-20,15.0,9085.254568744664,0,0
2012,39-01,Summer,31387,20-25,20.0,242.27345516652434,0,0
2012,41-13,Summer,7475,0-5,0.0,10602092.8,1,0
2012,41-15,Summer,1473,0-5,0.0,12967340.318223739,0,0
2012,41-15,Summer,1473,5-10,5.0,5834734.898664389,2,0
2012,41-15,Summer,1473,10-15,10.0,984199.5368608027,0,0
2012,41-15,Summer,1473,15-20,15.0,172746.33903330486,0,0
2012,41-15,Summer,1473,20-25,20.0,1136.4890725875318,0,0
2012,41-15,Summer,1473,>=25,25.0,2272.9781451750637,0,0
2012,41-15,Winter,1473,0-5,0.0,6654452.1428278,1,0
2012,41-15,Winter,1473,5-10,5.0,6104628.91848682,1,0
2012,41-15,Winter,1473,10-15,10.0,2253214.4675967135,1,0
2012,41-15,Winter,1473,15-20,15.0,472034.7295789113,0,0
2012,41-15,Winter,1473,20-25,20.0,7955.641509756933,0,0
2012,41-16,Fall,31363,0-5,0.0,3577472.64,1,0
2012,41-16,Fall,31363,5-10,5.0,1620265.92875,0,0
2012,41-16,Fall,31363,10-15,10.0,1215781.7175,0,0
2012,41-16,Fall,31363,15-20,15.0,367218.87125,0,0
2012,41-16,Fall,31363,20-25,20.0,37265.34,0,0
2012,41-16,Fall,31363,>=25,25.0,1552.7224999999999,0,0
2012,41-16,Summer,31363,0-5,0.0,9424766.09529318,0,0
2012,41-16,Summer,31363,5-10,5.0,5271018.592089263,0,0
2012,41-16,Summer,31363,10-15,10.0,1074682.4910121826,1,0
2012,41-16,Summer,31363,15-20,15.0,146794.741605374,0,0
2012,41-16,Winter,31363,0-5,0.0,4327643.41770458,1,0
2012,41-16,Winter,31363,5-10,5.0,4691263.740554697,1,0
2012,41-16,Winter,31363,10-15,10.0,2432325.1325784866,1,0
2012,41-16,Winter,31363,15-20,15.0,776378.5271664663,1,0
2012,41-16,Winter,31363,20-25,20.0,47733.94199576828,0,0
2012,41-21,Winter,1350,0-5,0.0,754331.6279480755,0,0
2012,41-21,Winter,1350,5-10,5.0,1280617.3939968115,0,0
2012,41-21,Winter,1350,10-15,10.0,730933.6138647232,0,0
2012,41-21,Winter,1350,15-20,15.0,191422.88333409245,1,0
2012,41-21,Winter,1350,20-25,20.0,20685.200856296968,0,0
2012,42-01,Winter,1473,0-5,0.0,272135.3701882917,0,0
2012,42-01,Winter,1473,5-10,5.0,249650.221376241,1,0
2012,42-01,Winter,1473,10-15,10.0,92145.73042108868,0,0
2012,42-01,Winter,1473,15-20,15.0,19303.970201985623,0,0
2012,42-01,Winter,1473,20-25,20.0,325.3478123930161,0,0
2012,420-01,Summer,31363,0-5,0.0,200343.17857224183,1,1
2012,420-01,Summer,31363,5-10,5.0,112046.5599225777,0,0
2012,420-01,Summer,31363,10-15,10.0,22844.63126494364,0,0
2012,420-01,Summer,31363,15-20,15.0,3120.430240236821,0,0
2012,425-01,Winter,1350,0-5,0.0,79094.04032794351,1,0
2012,425-01,Winter,1350,5-10,5.0,134276.75580961056,0,0
2012,425-01,Winter,1350,10-15,10.0,76640.68506490548,0,0
2012,425-01,Winter,1350,15-20,15.0,20071.290521521292,0,0
2012,425-01,Winter,1350,20-25,20.0,2168.90827601913,0,0
2012,426-02,Summer,31364,0-5,0.0,101315.17989297505,0,0
2012,426-02,Summer,31364,5-10,5.0,56808.55060913128,1,0
2012,426-02,Summer,31364,10-15,10.0,13162.956848457248,0,0
2012,426-02,Summer,31364,15-20,15.0,2553.4156893999775,0,0
2012,426-02,Summer,31364,20-25,20.0,9.89696003643402,0,0
2012,429-02,Fall,1350,0-5,0.0,253328.49976545598,1,0
2012,429-02,Fall,1350,5-10,5.0,215857.29391779573,0,0
2012,429-02,Fall,1350,10-15,10.0,127966.33811681658,0,0
2012,429-02,Fall,1350,15-20,15.0,37832.897023795966,0,0
2012,429-02,Fall,1350,20-25,20.0,361.6911761357167,0,0
2012,429-02,Winter,1350,0-5,0.0,293433.8709906628,0,0
2012,429-02,Winter,1350,5-10,5.0,498158.2440081986,1,0
2012,429-02,Winter,1350,10-15,10.0,284332.0786335687,0,0
2012,429-02,Winter,1350,15-20,15.0,74463.21428376225,1,0
2012,429-02,Winter,1350,20-25,20.0,8046.512083807789,0,0
2012,43-01,Fall,31364,0-5,0.0,990529.6916666667,2,1
2012,43-01,Fall,31364,5-10,5.0,524928.0020833333,0,0
2012,43-01,Fall,31364,10-15,10.0,256201.77916666665,1,1
2012,43-01,Fall,31364,15-20,15.0,107666.27083333333,0,0
2012,43-01,Fall,31364,20-25,20.0,47461.049999999996,0,0
2012,43-01,Fall,31364,>=25,25.0,3295.90625,0,0
2012,435-02,Summer,1496,0-5,0.0,170902.7201388889,1,1
2012,435-02,Summer,1496,5-10,5.0,209188.91875,0,0
2012,435-02,Summer,1496,10-15,10.0,76406.1763888889,0,0
2012,435-02,Summer,1496,15-20,15.0,25099.345833333336,0,0
2012,435-02,Summer,1496,20-25,20.0,4571.072916666667,0,0
2012,435-02,Summer,1496,>=25,25.0,526.3659722222222,0,0
2012,45-01,Summer,1453,0-5,0.0,923677.828125,1,0
2012,45-01,Summer,1453,5-10,5.0,680992.2843749999,0,0
2012,45-01,Summer,1453,10-15,10.0,211095.86875,0,0
2012,45-01,Summer,1453,15-20,15.0,54428.15625,0,0
2012,45-01,Summer,1453,20-25,20.0,4695.7625,0,0
2012,45-03,Summer,1453,0-5,0.0,115551.4625,0,0
2012,45-03,Summer,1453,5-10,5.0,85191.6675,1,0
2012,45-03,Summer,1453,10-15,10.0,26407.948333333334,0,0
2012,45-03,Summer,1453,15-20,15.0,6808.925,0,0
2012,45-03,Summer,1453,20-25,20.0,587.4366666666666,0,0
2012,45-06,Winter,1350,0-5,0.0,30383.08324071965,0,0
2012,45-06,Winter,1350,5-10,5.0,51580.90081302664,0,0
2012,45-06,Winter,1350,10-15,10.0,29440.654495559098,1,0
2012,45-06,Winter,1350,15-20,15.0,7710.159806422227,0,0
2012,45-06,Winter,1350,20-25,20.0,833.1616442723753,0,0
2012,47-12,Fall,1679,0-5,0.0,120145.0425,0,0
2012,47-12,Fall,1679,5-10,5.0,78649.305,1,0
2012,47-12,Fall,1679,10-15,10.0,69369.6675,0,0
2012,47-12,Fall,1679,15-20,15.0,33126.555,0,0
2012,47-12,Fall,1679,20-25,20.0,6093.045,0,0
2012,47-12,Fall,1679,>=25,25.0,210.105,0,0
2012,47-12,Summer,1679,0-5,0.0,535155.5475000001,0,0
2012,47-12,Summer,1679,5-10,5.0,331939.335,1,1
2012,47-12,Summer,1679,10-15,10.0,112266.70875,0,0
2012,47-12,Summer,1679,15-20,15.0,47729.45625,0,0
2012,47-12,Summer,1679,20-25,20.0,1756.9125000000001,0,0
2012,47-12,Winter,1679,0-5,0.0,87974.32029147216,0,0
2012,47-12,Winter,1679,5-10,5.0,118491.49196857566,0,0
2012,47-12,Winter,1679,10-15,10.0,129667.1417420016,1,0
2012,47-12,Winter,1679,15-20,15.0,68608.128079244,0,0
2012,47-12,Winter,1679,20-25,20.0,24867.671019014004,0,0
2012,47-12,Winter,1679,>=25,25.0,3749.886899692588,0,0
2012,50-01,Fall,1779,0-5,0.0,386474.6160300649,1,0
2012,50-01,Fall,1779,5-10,5.0,139213.3030269901,0,0
2012,50-01,Fall,1779,10-15,10.0,22359.06796036898,0,0
2012,50-01,Fall,1779,15-20,15.0,374.73298257601635,0,0
2012,50-02,Summer,1779,0-5,0.0,748033.0083333332,1,0
2012,50-02,Summer,1779,5-10,5.0,242378.77777777775,0,0
2012,50-02,Summer,1779,10-15,10.0,4473.813888888888,0,0
2012,51-01,Winter,31572,0-5,0.0,869994.5820645529,1,1
2012,51-01,Winter,31572,5-10,5.0,675156.4575515566,0,0
2012,51-01,Winter,31572,10-15,10.0,264831.60293858894,0,0
2012,51-01,Winter,31572,15-20,15.0,38755.84433247643,0,0
2012,51-01,Winter,31572,20-25,20.0,4870.953112824907,0,0
2012,518-03,Summer,6802,0-5,0.0,373571.690625,1,0
2012,518-03,Summer,6802,5-10,5.0,61207.64999999999,0,0
2012,518-03,Summer,6802,10-15,10.0,4450.55625,0,0
2012,518-03,Summer,6802,15-20,15.0,25.003124999999997,0,0
2012,54-02,Winter,1779,0-5,0.0,404833.8572519084,1,0
2012,54-02,Winter,1779,5-10,5.0,276625.09099236643,0,0
2012,54-02,Winter,1779,10-15,10.0,96896.15312977099,0,0
2012,54-02,Winter,1779,15-20,15.0,19115.258015267176,0,0
2012,54-02,Winter,1779,20-25,20.0,1456.400610687023,0,0
2012,54-04,Summer,1868,0-5,0.0,1029004.8299999998,0,0
2012,54-04,Summer,1868,5-10,5.0,563958.9112499999,1,0
2012,54-04,Summer,1868,10-15,10.0,99590.47875,0,0
2012,54-04,Summer,1868,15-20,15.0,7742.700000000001,0,0
2012,54-05,Spring,31958,0-5,0.0,267275.6591666666,1,0
2012,54-05,Spring,31958,5-10,5.0,132565.53499999997,0,0
2012,54-05,Spring,31958,10-15,10.0,33415.691666666666,0,0
2012,54-05,Spring,31958,15-20,15.0,4688.171666666667,0,0
2012,54-05,Spring,31958,20-25,20.0,149.6225,0,0
2012,54-05,Summer,31958,0-5,0.0,1121193.052228864,0,0
2012,54-05,Summer,31958,5-10,5.0,367332.14887332765,1,0
2012,54-05,Summer,31958,10-15,10.0,111470.14464674066,0,0
2012,54-05,Summer,31958,15-20,15.0,28748.539800740105,0,0
2012,54-05,Summer,31958,20-25,20.0,185.47445032735553,0,0
2012,54-06,Fall,31958,0-5,0.0,232424.8400683294,1,0
2012,54-06,Fall,31958,5-10,5.0,124534.04211820978,0,0
2012,54-06,Fall,31958,10-15,10.0,50655.455360437314,0,0
2012,54-06,Fall,31958,15-20,15.0,16933.533310556886,0,0
2012,54-06,Fall,31958,20-25,20.0,290.28914246668944,0,0
2012,54-06,Summer,31958,0-5,0.0,1092578.5242015372,0,0
2012,54-06,Summer,31958,5-10,5.0,357957.28158497013,1,0
2012,54-06,Summer,31958,10-15,10.0,108625.25939538857,0,0
2012,54-06,Summer,31958,15-20,15.0,28014.83395388557,0,0
2012,54-06,Summer,31958,20-25,20.0,180.74086421861657,0,0
2012,54-06,Winter,31958,0-5,0.0,272075.82034895656,1,1
2012,54-06,Winter,31958,5-10,5.0,236565.59129661307,0,0
2012,54-06,Winter,31958,10-15,10.0,109504.98621963737,0,0
2012,54-06,Winter,31958,15-20,15.0,17374.259158398905,0,0
2012,54-06,Winter,31958,20-25,20.0,616.6229763941157,0,0
2012,54-11,Spring,31932,0-5,0.0,107521.065,1,0
2012,54-11,Spring,31932,5-10,5.0,82248.02437500001,0,0
2012,54-11,Spring,31932,10-15,10.0,10924.475625,0,0
2012,54-11,Spring,31932,15-20,15.0,3517.261875,0,0
2012,54-11,Spring,31932,20-25,20.0,395.98312500000003,0,0
2012,54-11,Winter,31932,0-5,0.0,120669.70645359767,1,0
2012,54-11,Winter,31932,5-10,5.0,142899.8733789096,0,0
2012,54-11,Winter,31932,10-15,10.0,47983.679046316865,0,0
2012,54-11,Winter,31932,15-20,15.0,20536.625311912492,0,0
2012,54-11,Winter,31932,20-25,20.0,7552.806275850282,0,0
2012,54-11,Winter,31932,>=25,25.0,2043.9295334130918,0,0
2012,54-12,Fall,1938,0-5,0.0,76793.22403199998,1,0
2012,54-12,Fall,1938,5-10,5.0,38132.45078399999,0,0
2012,54-12,Fall,1938,10-15,10.0,19050.686495999995,0,0
2012,54-12,Fall,1938,15-20,15.0,1988.9786879999995,0,0
2012,54-12,Summer,1938,0-5,0.0,456506.6488888889,2,1
2012,54-12,Summer,1938,5-10,5.0,98530.25,0,0
2012,54-12,Summer,1938,10-15,10.0,28733.77888888889,0,0
2012,54-12,Summer,1938,15-20,15.0,7073.966666666666,0,0
2012,54-12,Summer,1938,20-25,20.0,943.1955555555555,0,0
2012,54-12,Winter,1938,0-5,0.0,127384.92109945253,0,0
2012,54-12,Winter,1938,5-10,5.0,96381.80203239051,1,1
2012,54-12,Winter,1938,10-15,10.0,50970.66371122262,0,0
2012,54-12,Winter,1938,15-20,15.0,12805.273195711678,0,0
2012,54-12,Winter,1938,20-25,20.0,4107.036774635036,0,0
2012,54-12,Winter,1938,>=25,25.0,1118.5831865875912,0,0
2012,54-18,Summer,31950,0-5,0.0,279946.8286584671,0,0
2012,54-18,Summer,31950,5-10,5.0,123318.34983942604,1,0
2012,54-18,Summer,31950,10-15,10.0,21481.733949436282,0,0
2012,54-18,Summer,31950,15-20,15.0,4227.9180583077095,0,0
2012,54-18,Summer,31950,20-25,20.0,219.94949436282883,0,0
2012,54-20,Summer,2050,0-5,0.0,169005.6921899556,1,0
2012,54-20,Summer,2050,5-10,5.0,86419.06192916524,0,0
2012,54-20,Summer,2050,10-15,10.0,10482.38227081198,0,0
2012,54-20,Summer,2050,15-20,15.0,121.18361006719053,0,0
2012,56-02,Summer,31948,0-5,0.0,264391.95426619606,0,0
2012,56-02,Summer,31948,5-10,5.0,142926.08868495957,0,0
2012,56-02,Summer,31948,10-15,10.0,29507.806767619262,1,1
2012,56-02,Summer,31948,15-20,15.0,3559.990281225094,0,0
2012,574-04,Summer,1919,0-5,0.0,264330.91498547915,0,0
2012,574-04,Summer,1919,5-10,5.0,191769.4873424065,1,1
2012,574-04,Summer,1919,10-15,10.0,50584.52278230169,0,0
2012,574-04,Summer,1919,15-20,15.0,1795.2148898126532,0,0
2012,574-06,Winter,1919,0-5,0.0,81621.9593920419,1,0
2012,574-06,Winter,1919,5-10,5.0,118582.2121204531,0,0
2012,574-06,Winter,1919,10-15,10.0,71818.58025616211,0,0
2012,574-06,Winter,1919,15-20,15.0,18564.203372232023,0,0
2012,574-06,Winter,1919,20-25,20.0,3901.17317242557,0,0
2012,574-06,Winter,1919,>=25,25.0,908.031686685262,0,0
2012,574-07,Winter,1924,0-5,0.0,235134.60737256744,0,0
2012,574-07,Winter,1924,5-10,5.0,177562.83534599326,0,0
2012,574-07,Winter,1924,10-15,10.0,61671.2173320007,1,0
2012,574-07,Winter,1924,15-20,15.0,25614.05241930742,0,0
2012,574-07,Winter,1924,20-25,20.0,8498.12019519078,0,0
2012,574-07,Winter,1924,>=25,25.0,478.76733494032567,0,0
2012,59-11,Summer,2197,0-5,0.0,62012.64708333334,0,0
2012,59-11,Summer,2197,5-10,5.0,44761.36958333333,0,0
2012,59-11,Summer,2197,10-15,10.0,12269.405,1,0
2012,59-11,Summer,2197,15-20,15.0,1358.6925,0,0
2012,59-11,Summer,2197,20-25,20.0,150.96583333333334,0,0
2012,60-02,Summer,31985,0-5,0.0,617657.3300347559,0,0
2012,60-02,Summer,31985,5-10,5.0,313982.64235884,1,0
2012,60-02,Summer,31985,10-15,10.0,74556.96767819498,0,0
2012,60-02,Summer,31985,15-20,15.0,19327.415030482596,0,0
2012,60-02,Summer,31985,20-25,20.0,2401.2848977266253,0,0
2012,60-04,Spring,2175,0-5,0.0,111214.70833333334,0,0
2012,60-04,Spring,2175,5-10,5.0,85692.72048611111,1,0
2012,60-04,Spring,2175,10-15,10.0,8632.782986111111,0,0
2012,60-04,Spring,2175,15-20,15.0,1082.0381944444446,0,0
2012,60-07,Spring,2175,0-5,0.0,208198.1366666667,0,0
2012,60-07,Spring,2175,5-10,5.0,160420.01097222223,2,0
2012,60-07,Spring,2175,10-15,10.0,16160.895972222224,0,0
2012,60-07,Spring,2175,15-20,15.0,2025.616388888889,0,0
2012,60-09,Spring,32179,0-5,0.0,95079.73874572405,0,0
2012,60-09,Spring,32179,5-10,5.0,57297.04417559863,1,0
2012,60-09,Spring,32179,10-15,10.0,12900.94035803877,0,0
2012,60-09,Spring,32179,15-20,15.0,2837.0567206385404,0,0
2012,60-31,Summer,32355,0-5,0.0,124492.36747893417,1,0
2012,60-31,Summer,32355,5-10,5.0,113766.21416533818,0,0
2012,60-31,Summer,32355,10-15,10.0,41015.627601913,0,0
2012,60-31,Summer,32355,15-20,15.0,8097.999362332042,0,0
2012,60-31,Summer,32355,20-25,20.0,1116.9654292871783,0,0
2012,60-31,Summer,32355,>=25,25.0,16.42596219539968,0,0
2012,60-47,Summer,2641,0-5,0.0,436351.89915184677,1,0
2012,60-47,Summer,2641,5-10,5.0,87534.72629274965,0,0
