year,road_section,section_length_km,adu,sdu,vdu,thousand_vehicle_km
2022,821-01,5.6899999999999995,1950.0,2200.0,1650.0,4021.049
2022,821-02,3.92,1600.0,1800.0,1350.0,2284.621
2022,821-03,5.6,520.0,650.0,390.0,1059.581
2022,821-04,7.81,255.0,325.0,190.0,731.3160000000001
2022,821-05,7.46,120.0,150.0,89.0,324.689
2022,821-06,10.32,34.0,45.0,23.0,128.345
2022,822-01,0.99,220.0,275.0,165.0,78.774
2022,823-01,2.12,330.0,415.0,245.0,254.58
2022,824-01,6.830000000000001,82.0,105.0,61.0,205.117
2022,8243-01,4.420000000000001,38.0,62.0,18.0,60.518
2022,825-01,3.47,45.0,57.0,34.0,57.454
2022,826-01,12.22,40.0,50.0,29.0,177.02199999999996
2022,828-01,1.27,365.0,460.0,290.0,169.89
2022,828-02,2.6,105.0,135.0,84.0,100.552
2022,829-01,11.420000000000003,730.0,900.0,580.0,3058.898
2022,829-02,15.74,110.0,140.0,86.0,623.3240000000001
2022,8298-01,0.17,520.0,710.0,360.0,32.203
2022,83-01,6.82,1450.0,2150.0,890.0,3590.805
2022,83-02,5.5200000000000005,890.0,1450.0,420.0,1786.976
2022,83-03,2.71,380.0,540.0,250.0,377.855
2022,83-04,9.29,335.0,475.0,220.0,1135.934
2022,83-05,7.85,355.0,510.0,225.0,1021.021
2022,830-02,0.67,650.0,770.0,540.0,158.957
2022,832-01,4.0,105.0,130.0,83.0,153.124
2022,832-02,16.03,13.0,37.0,0.0,76.061
2022,833-01,3.0,200.0,335.0,110.0,221.19
2022,835-01,9.36,47.0,79.0,25.0,160.107
2022,835-02,12.96,55.0,83.0,34.0,260.541
2022,836-01,5.57,40.0,63.0,23.0,81.95599999999999
2022,837-03,4.43,435.0,325.0,710.0,703.164
2022,84-01,13.47,460.0,960.0,91.0,2251.778
2022,842-01,10.76,56.0,87.0,30.0,218.985
2022,842-02,12.64,38.0,64.0,20.0,176.067
2022,842-03,5.79,47.0,79.0,24.0,99.502
2022,842-04,8.12,51.0,85.0,26.0,151.153
2022,843-01,11.81,20.0,32.0,10.0,84.413
2022,844-01,11.86,82.0,135.0,42.0,357.164
2022,844-02,10.72,56.0,93.0,28.0,218.538
2022,845-01,10.44,400.0,620.0,255.0,1532.923
2022,845-02,6.760000000000001,430.0,660.0,270.0,1060.703
2022,846-01,1.74,155.0,240.0,92.0,99.18099999999998
2022,846-02,4.05,19.0,28.0,11.0,28.537999999999997
2022,848-01,8.66,640.0,1200.0,260.0,2020.383
2022,848-02,11.28,1000.0,1700.0,490.0,4198.3589999999995
2022,85-01,12.73,660.0,1000.0,400.0,3044.191
2022,85-02,12.97,650.0,1000.0,375.0,3066.071
2022,85-03,11.12,770.0,1200.0,455.0,3137.905
2022,85-04,7.15,1400.0,2250.0,870.0,3750.871
2022,85-05,2.1500000000000004,3700.0,5900.0,2150.0,2914.509
2022,85-06,12.919999999999998,570.0,950.0,305.0,2699.308
2022,85-07,9.18,375.0,680.0,165.0,1259.863
2022,85-08,6.95,345.0,630.0,150.0,872.641
2022,85-09,10.38,310.0,580.0,130.0,1178.285
2022,85-10,9.86,345.0,520.0,215.0,1245.219
2022,85-11,13.07,350.0,520.0,220.0,1663.004
2022,85-12,9.5,240.0,350.0,150.0,831.914
2022,85-13,11.53,225.0,325.0,150.0,951.109
2022,85-14,7.84,165.0,260.0,105.0,475.025
2022,85-15,18.7,110.0,175.0,60.0,737.154
2022,85-23,15.04,88.0,145.0,48.0,480.732
2022,85-24,13.94,115.0,120.0,54.0,580.043
2022,85-25,10.49,130.0,175.0,105.0,505.408
2022,85-26,7.54,230.0,300.0,175.0,628.854
2022,85-27,7.41,89.0,140.0,52.0,239.761
2022,85-31,8.02,76.0,115.0,46.0,222.474
2022,85-32,9.51,80.0,115.0,63.0,277.692
2022,85-33,14.01,82.0,135.0,42.0,419.319
2022,85-34,7.53,81.0,135.0,42.0,222.624
2022,85-35,12.26,76.0,125.0,39.0,340.091
2022,85-36,8.219999999999999,145.0,240.0,74.0,433.654
2022,85-37,4.15,165.0,270.0,84.0,251.576
2022,85-38,13.19,120.0,195.0,61.0,579.7420000000001
2022,85-39,13.77,105.0,170.0,53.0,525.063
2022,85-43,11.54,105.0,170.0,54.0,442.27
2022,85-44,5.9,105.0,175.0,54.0,230.424
2022,853-01,7.92,90.0,155.0,43.0,257.759
2022,854-01,6.75,105.0,165.0,66.0,259.581
2022,857-01,1.12,39.0,19.0,66.0,15.943
2022,858-01,1.35,61.0,105.0,28.0,30.057
2022,859-01,0.09,770.0,1050.0,560.0,25.36
2022,860-01,4.12,225.0,405.0,86.0,335.47
2022,861-01,3.7,215.0,435.0,19.0,293.167
2022,862-01,21.12,345.0,710.0,41.0,2651.827
2022,862-02,17.71,215.0,445.0,28.0,1389.792
2022,862-03,9.42,235.0,485.0,25.0,811.438
2022,862-04,2.63,285.0,590.0,33.0,274.545
2022,863-01,8.940000000000001,415.0,750.0,160.0,1353.259
2022,863-02,0.12,145.0,265.0,54.0,6.351
2022,864-00,3.23,170.0,350.0,20.0,199.242
2022,864-01,15.27,155.0,320.0,18.0,860.859
2022,864-02,12.78,140.0,250.0,16.0,653.058
2022,864-03,13.66,90.0,230.0,15.0,448.731
2022,864-04,11.87,105.0,230.0,8.0,459.25
2022,869-02,1.59,480.0,960.0,245.0,277.987
2022,869-03,1.58,160.0,210.0,125.0,92.598
2022,869-04,11.95,60.0,80.0,45.0,262.527
2022,869-05,30.16,9.0,17.0,2.0,98.229
2022,87-01,10.739999999999998,265.0,540.0,72.0,1043.535
2022,87-02,8.47,255.0,480.0,88.0,782.162
2022,87-03,5.39,270.0,475.0,115.0,527.249
2022,87-04,8.91,280.0,460.0,140.0,912.743
2022,87-05,8.6,330.0,540.0,165.0,1034.405
2022,870-01,4.23,145.0,205.0,93.0,220.287
2022,870-02,13.58,42.0,64.0,25.0,208.181
2022,870-03,14.35,22.0,33.0,14.0,115.23
2022,870-04,11.37,18.0,27.0,10.0,74.7
2022,870-05,14.11,28.0,43.0,15.0,142.104
2022,870-11,0.21,265.0,380.0,170.0,20.158
2022,871-01,0.47,53.0,69.0,41.0,9.092
2022,874-01,13.84,79.0,125.0,44.0,399.076
2022,874-02,4.9399999999999995,105.0,170.0,61.0,193.066
2022,874-03,1.33,245.0,480.0,135.0,119.906
2022,875-01,2.99,13.0,19.0,9.0,14.187
2022,875-02,14.71,6.0,9.0,3.0,32.214
2022,875-03,2.37,31.0,50.0,19.0,26.816
2022,8815-01,0.98,520.0,930.0,200.0,185.288
2022,8816-01,2.48,130.0,285.0,32.0,118.581
2022,8819-01,5.14,51.0,93.0,21.0,95.681
2022,8819-02,18.14,9.0,17.0,4.0,59.589
2022,882-01,1.56,19.0,37.0,7.0,10.818
2022,883-01,0.43,560.0,980.0,250.0,88.048
2022,884-01,1.27,320.0,700.0,61.0,147.408
2022,885-01,0.44,750.0,1350.0,290.0,120.771
2022,886-01,3.02,410.0,840.0,49.0,450.84
2022,887-01,2.7,15.0,30.0,0.0,14.782
2022,888-01,1.41,79.0,160.0,6.0,40.657
2022,889-01,0.83,97.0,175.0,8.0,29.386
2022,889-03,0.76,77.0,160.0,8.0,21.359
2022,890-01,0.78,230.0,445.0,29.0,65.481
2022,901-01,10.74,75.0,190.0,8.0,294.007
2022,901-02,21.35,34.0,89.0,2.0,264.953
2022,901-03,7.71,44.0,120.0,7.0,123.822
2022,907-01,23.96,18.0,47.0,0.0,159.39100000000002
2022,91-01,4.4399999999999995,76.0,125.0,39.0,123.799
2022,910-09,18.17,23.0,67.0,0.0,152.537
2022,910-10,15.78,33.0,92.0,0.0,190.069
2022,910-11,16.24,44.0,115.0,0.0,260.814
2022,910-12,10.78,44.0,115.0,0.0,173.126
2022,910-21,1.9,9.0,28.0,0.0,6.241
2022,914-01,9.27,17.0,27.0,9.0,58.988
2022,916-01,0.1,33.0,54.0,17.0,1.204
2022,917-01,10.52,82.0,140.0,42.0,314.41599999999994
2022,917-02,13.420000000000002,47.0,80.0,24.0,228.904
2022,917-03,9.48,26.0,48.0,11.0,88.419
2022,917-04,8.76,14.0,35.0,1.0,44.762
2022,917-05,10.83,18.0,45.0,1.0,70.77600000000001
2022,917-06,11.249999999999998,42.0,80.0,18.0,174.245
2022,917-07,1.81,150.0,250.0,83.0,99.958
2022,917-08,2.71,240.0,395.0,130.0,235.486
2022,917-09,1.91,740.0,1200.0,400.0,513.788
2022,917-10,0.49,345.0,570.0,175.0,61.882
2022,918-01,0.18,51.0,83.0,26.0,3.368
2022,919-01,9.37,30.0,49.0,16.0,101.409
2022,919-02,6.720000000000001,24.0,39.0,13.0,58.545
2022,92-05,1.24,1600.0,2000.0,1250.0,722.349
2022,92-06,2.35,1900.0,2250.0,1500.0,1629.725
2022,92-07,12.23,1400.0,1750.0,1150.0,6369.441999999999
2022,92-08,1.26,770.0,910.0,650.0,357.276
2022,92-09,7.91,760.0,900.0,630.0,2194.234
2022,92-10,4.69,810.0,960.0,680.0,1389.8719999999998
2022,92-11,6.0,1350.0,1550.0,1100.0,2919.06
2022,92-12,1.37,2100.0,2550.0,1650.0,1052.605
2022,920-01,13.98,50.0,82.0,27.0,255.943
2022,920-02,7.14,41.0,68.0,23.0,107.053
2022,920-11,3.77,3.0,5.0,0.0,4.128
2022,923-00,6.94,12.0,23.0,2.0,30.397
2022,923-01,14.82,330.0,690.0,58.0,1789.581
2022,923-02,7.89,110.0,235.0,20.0,321.926
2022,923-03,8.27,21.0,52.0,2.0,64.52
2022,923-04,11.68,11.0,28.0,1.0,46.895
2022,924-01,10.94,23.0,42.0,8.0,91.402
2022,924-02,11.57,14.0,27.0,5.0,61.022000000000006
2022,925-01,9.2,115.0,175.0,78.0,387.892
2022,925-02,8.620000000000001,85.0,130.0,57.0,267.404
2022,925-03,12.92,36.0,54.0,24.0,168.776
2022,925-04,10.669999999999998,83.0,130.0,56.0,324.73499999999996
2022,927-01,6.61,6.0,9.0,4.0,14.475
2022,93-01,1.7200000000000002,1850.0,2850.0,1050.0,1155.441
2022,93-02,9.91,630.0,1100.0,275.0,2275.554
2022,93-03,14.04,800.0,1400.0,350.0,4098.19
2022,93-04,0.64,1050.0,1850.0,470.0,251.725
2022,93-05,0.26,1450.0,2100.0,790.0,138.364
2022,93-06,0.41,1650.0,2400.0,910.0,250.364
2022,93-07,0.28,1450.0,2100.0,790.0,149.007
2022,931-00,0.24,690.0,900.0,510.0,60.444
2022,931-01,7.55,225.0,380.0,115.0,624.29
2022,931-02,10.18,135.0,260.0,48.0,503.9500000000001
2022,931-03,10.25,110.0,205.0,38.0,400.14
2022,931-04,3.77,120.0,220.0,41.0,159.30700000000002
2022,931-05,1.87,235.0,445.0,85.0,162.58100000000002
2022,931-06,5.66,280.0,455.0,110.0,581.574
2022,931-08,9.45,410.0,640.0,155.0,1416.128
2022,931-09,5.69,450.0,700.0,170.0,936.08
2022,933-01,7.42,155.0,300.0,56.0,423.92299999999994
2022,933-02,1.95,45.0,84.0,16.0,31.732
2022,933-03,7.540000000000002,18.0,34.0,6.0,48.618
2022,9339-01,0.2,18.0,33.0,5.0,1.314
2022,934-01,11.239999999999998,15.0,29.0,5.0,60.217
2022,9340-01,3.1,51.0,98.0,18.0,57.705
2022,9340-02,6.9,32.0,62.0,12.0,79.934
2022,936-01,16.32,3.0,10.0,0.0,17.87
2022,936-02,4.91,26.0,39.0,19.0,46.595
2022,937-01,11.65,25.0,39.0,9.0,104.841
2022,937-02,7.54,18.0,30.0,7.0,50.906
2022,939-01,8.68,210.0,465.0,8.0,671.658
2022,939-02,12.03,215.0,460.0,13.0,942.695
2022,94-01,11.259999999999998,390.0,600.0,210.0,1594.109
2022,94-03,8.98,245.0,415.0,115.0,799.461
2022,94-04,7.15,210.0,365.0,90.0,542.454
2022,94-05,5.73,185.0,340.0,75.0,392.002
2022,94-06,14.659999999999998,180.0,355.0,59.0,973.862
2022,94-07,12.33,185.0,395.0,43.0,839.2740000000001
2022,94-08,8.0,210.0,445.0,44.0,607.447
2022,941-01,0.55,800.0,1050.0,590.0,161.001
2022,944-01,8.02,72.0,110.0,41.0,211.526
2022,944-02,1.77,71.0,110.0,39.0,45.771
2022,946-01,4.64,39.0,84.0,9.0,66.225
2022,946-02,2.91,22.0,47.0,5.0,23.367
2022,947-01,4.76,195.0,420.0,60.0,343.033
2022,95-01,10.990000000000002,1050.0,1750.0,530.0,4281.986
2022,95-02,10.25,330.0,630.0,84.0,1238.199
2022,95-03,7.38,305.0,590.0,78.0,828.408
2022,95-04,15.07,265.0,560.0,25.0,1449.822
2022,95-05,12.11,47.0,97.0,6.0,206.128
2022,95-06,11.43,53.0,110.0,9.0,219.129
2022,95-07,13.840000000000002,78.0,150.0,30.0,392.211
2022,950-01,1.32,1550.0,1850.0,1200.0,741.972
2022,9501-01,0.24,20.0,8.0,33.0,1.752
2022,952-01,1.1,1350.0,2350.0,590.0,544.768
2022,953-01,11.27,55.0,160.0,2.0,225.312
2022,953-02,8.42,40.0,115.0,0.0,122.932
2022,953-03,12.21,32.0,95.0,1.0,143.98
2022,954-02,9.74,72.0,100.0,48.0,255.812
2022,9549-01,6.62,42.0,20.0,80.0,101.484
2022,955-01,10.44,44.0,60.0,30.0,169.516
2022,955-02,9.66,33.0,44.0,20.0,116.354
2022,955-03,8.99,34.0,47.0,24.0,111.565
2022,955-04,6.94,40.0,54.0,29.0,101.324
2022,955-05,9.79,69.0,93.0,50.0,247.464
2022,955-06,2.07,610.0,810.0,445.0,457.863
2022,955-07,1.01,860.0,1150.0,630.0,315.564
2022,9572-01,0.71,470.0,560.0,370.0,121.282
2022,958-01,12.96,7.0,22.0,0.0,33.623
2022,964-01,2.26,15.0,28.0,5.0,12.373
2022,964-02,6.57,18.0,34.0,7.0,43.496
2022,966-01,6.78,19.0,37.0,7.0,47.019
2022,966-02,7.08,15.0,29.0,6.0,38.763
2022,97-01,0.88,125.0,210.0,70.0,40.471
2022,97-02,0.53,265.0,440.0,150.0,51.457
2022,9720-01,4.45,230.0,385.0,110.0,375.201
2022,9765-01,0.25,225.0,330.0,140.0,20.348
2022,98-01,0.78,590.0,1050.0,265.0,167.403
2022,98-02,1.71,660.0,970.0,370.0,411.073
2022,981-01,1.15,27.0,56.0,9.0,11.333
2022,982-01,0.71,31.0,57.0,11.0,8.033
2022,99-01,3.28,1950.0,2850.0,1250.0,2307.004
2022,99-02,0.96,3000.0,4200.0,2100.0,1042.79
2022,99-03,0.93,2150.0,3150.0,1450.0,732.872
2022,998-01,1.88,900.0,1600.0,305.0,616.207
2022,F206-02,32.02,24.0,63.0,1.0,284.983
2022,F206-03,12.13,10.0,22.0,0.0,44.274
2022,F207-01,26.61,6.0,13.0,0.0,58.275
2022,F208-02,25.51,32.0,86.0,2.0,299.383
2022,F208-03,27.69,15.0,40.0,0.0,152.543
2022,F208-04,2.3,38.0,105.0,1.0,31.901
2022,F210-02,19.06,1.0,4.0,0.0,6.956
2022,F210-03,4.05,1.0,7.0,0.0,1.478
2022,F210-04,21.15,7.0,15.0,0.0,54.038
2022,F210-05,23.13,7.0,15.0,0.0,59.097
2022,F210-06,11.83,7.0,15.0,0.0,30.225
2022,F210-07,28.84,9.0,21.0,0.0,96.60600000000002
2022,F223-01,1.31,12.0,22.0,0.0,5.737
2022,F224-01,2.4,120.0,315.0,0.0,105.12
2022,F225-01,41.14,53.0,150.0,1.0,802.452
2022,F228-01,20.950000000000003,22.0,59.0,0.0,166.887
2022,F229-01,35.77,1.0,4.0,0.0,13.055
2022,F232-01,35.77,7.0,19.0,0.0,91.392
2022,F233-01,21.09,1.0,4.0,0.0,7.697
2022,F235-01,24.86,1.0,3.0,0.0,9.073
2022,F249-03,9.38,45.0,115.0,0.0,154.066
2022,F26-12,57.94,14.0,37.0,0.0,296.073
2022,F26-13,5.17,13.0,36.0,0.0,24.531
2022,F26-14,13.82,17.0,48.0,0.0,85.753
2022,F26-15,17.81,16.0,29.0,0.0,104.01
2022,F26-16,59.75,12.0,26.0,0.0,261.705
2022,F261-05,23.27,22.0,64.0,1.0,190.901
2022,F261-06,14.09,7.0,22.0,0.0,35.999
2022,F333-02,10.1,4.0,9.0,2.0,15.383
2022,F335-01,14.54,1.0,7.0,0.0,5.307
2022,F337-02,31.92,1.0,4.0,0.0,11.65
2022,F338-01,25.84,1.0,7.0,0.0,9.431
2022,F338-02,22.82,4.0,8.0,0.0,33.316
2022,F347-01,10.11,21.0,66.0,0.0,77.493
2022,F347-03,5.61,15.0,47.0,0.0,30.714
2022,F347-05,0.72,10.0,31.0,0.0,2.628
2022,F508-04,9.49,7.0,13.0,0.0,24.246
2022,F575-01,11.6,12.0,35.0,0.0,50.808
2022,F578-02,26.51,13.0,39.0,0.0,125.789
2022,F578-03,10.1,7.0,12.0,0.0,25.804
2022,F586-02,9.89,9.0,19.0,4.0,32.488
2022,F586-03,9.94,9.0,18.0,4.0,32.652
2022,F649-02,15.79,10.0,15.0,0.0,57.633
2022,F66-01,24.95,1.0,7.0,0.0,9.106000000000002
2022,F734-06,13.93,1.0,4.0,0.0,5.084
2022,F735-02,10.63,12.0,25.0,0.0,46.559
2022,F752-05,27.99,4.0,8.0,0.0,40.865
2022,F752-06,22.3,4.0,8.0,0.0,32.558
2022,F752-07,29.41,4.0,13.0,0.0,42.938
2022,F821-07,36.85,11.0,22.0,0.0,147.952
2022,F821-08,4.69,7.0,15.0,0.0,11.982
2022,F839-01,27.26,1.0,7.0,0.0,9.949
2022,F88-01,59.05,13.0,36.0,0.0,280.192
2022,F88-02,20.56,12.0,32.0,0.0,90.052
2022,F881-01,18.32,1.0,8.0,0.0,6.686
2022,F894-01,7.82,29.0,79.0,0.0,82.774
2022,F899-01,32.7,4.0,8.0,0.0,47.742
2022,F902-01,45.41,4.0,13.0,0.0,65.301
2022,F903-01,26.43,4.0,11.0,0.0,38.587
2022,F905-01,21.05,7.0,22.0,0.0,53.782
2022,F909-01,31.73,11.0,22.0,0.0,127.395
2022,F910-01,23.82,4.0,12.0,0.0,34.777
2022,F910-02,64.62,1.0,4.0,0.0,23.586
2022,F910-03,31.13,4.0,11.0,0.0,45.449
2022,F910-04,12.69,26.0,66.0,0.0,120.428
2022,F910-05,12.29,16.0,39.0,0.0,71.772
2022,F910-06,39.78,12.0,31.0,0.0,175.214
2022,F910-07,20.94,9.0,22.0,0.0,72.466
2022,F910-08,27.64,4.0,11.0,0.0,40.354
2022,F923-05,17.98,4.0,12.0,0.0,26.25
2022,F946-03,27.34,13.0,39.0,0.0,129.728
2022,F959-01,7.6,3.0,9.0,0.0,8.322
2022,F980-01,24.81,5.0,12.0,0.0,45.19
2022,F985-01,16.08,15.0,48.0,0.0,88.038
2023,1-a1,9.03,1350.0,2050.0,760.0,4505.564
2023,1-a2,11.12,1450.0,2150.0,800.0,5864.253000000001
2023,1-a3,9.45,1500.0,2250.0,860.0,5225.277
2023,1-a4,11.41,1550.0,2300.0,880.0,6383.357999999999
2023,1-a6,13.14,1750.0,2550.0,1000.0,8259.744999999999
2023,1-a7,10.72,1550.0,2250.0,900.0,6027.844
2023,1-a8,8.82,1550.0,2300.0,930.0,5032.2080000000005
2023,1-a9,5.65,1650.0,2450.0,970.0,3435.708
2023,1-b0,12.09,1600.0,2350.0,920.0,6998.78
2023,1-b1,8.79,1500.0,2250.0,850.0,4822.15
2023,1-b2,12.05,2100.0,3100.0,1150.0,9164.475
2023,1-b3,0.72,3800.0,5300.0,2350.0,1000.991
2023,1-b4,12.13,2800.0,4000.0,1800.0,12500.417
2023,1-b5,14.2,2550.0,3800.0,1750.0,13361.02
2023,1-b6,12.46,2550.0,3700.0,1600.0,11688.103
2023,1-b7,13.08,2500.0,3700.0,1550.0,11939.018
2023,1-b8,11.8,2650.0,4050.0,1600.0,11339.101
2023,1-b9,6.010000000000001,3350.0,4850.0,2050.0,7345.571
2023,1-c0,10.13,3600.0,5100.0,2350.0,13315.985
2023,1-c1,0.28,6600.0,9200.0,4500.0,674.827
2023,1-c2,7.61,4450.0,6200.0,3000.0,12351.643
2023,1-c3,4.99,4500.0,6400.0,3000.0,8192.061
2023,1-c4,0.85,5100.0,7000.0,3550.0,1584.136
2023,1-c5,3.03,4700.0,6500.0,3150.0,5214.153
2023,1-c7,3.5,4600.0,6400.0,3050.0,5879.223
2023,1-c8,10.24,4250.0,5800.0,2900.0,15831.743
2023,1-d1,3.18,4050.0,5800.0,2700.0,4737.911
2023,1-d2,13.7,6300.0,8400.0,4450.0,31351.752
2023,1-d3,0.26,7800.0,10000.0,4950.0,735.57
2023,1-d4,1.3,12000.0,14500.0,8700.0,5657.427
2023,1-d5,2.01,13500.0,16000.0,11000.0,9851.116
2023,1-d6,10.33,11500.0,14000.0,9600.0,44223.608
2023,1-d8,16.61,11500.0,14000.0,8700.0,68054.549
2023,1-d9,4.7,12500.0,15000.0,9700.0,21345.595
2023,1-e1,9.57,13500.0,16000.0,10500.0,46496.689999999995
2023,1-e2,3.46,15000.0,18500.0,12000.0,19214.159
2023,1-e3,2.38,22000.0,27000.0,17500.0,19291.024
2023,1-f2,2.19,53000.0,59000.0,47500.0,42456.205
2023,1-f3,4.78,32000.0,36500.0,28500.0,56118.722
2023,1-f4,1.62,22000.0,26000.0,18500.0,12889.836
2023,1-f5,11.97,12500.0,15000.0,10000.0,54346.255
2023,1-f6,3.5799999999999996,10000.0,12500.0,8000.0,13140.959
2023,1-f7,0.94,8700.0,11000.0,6700.0,2999.723
2023,1-f8,5.76,8600.0,11000.0,6700.0,18181.555
2023,1-g0,0.48,8800.0,11000.0,6800.0,1540.358
2023,1-g1,10.93,5900.0,7500.0,4150.0,23554.176
2023,1-g2,1.1,6000.0,8300.0,3800.0,2421.446
2023,1-g3,11.64,5600.0,7700.0,3500.0,23671.957
2023,1-g4,8.41,5400.0,7600.0,3350.0,16606.346999999998
2023,1-g5,2.48,5700.0,7800.0,3600.0,5186.541
2023,1-g6,1.15,9000.0,12000.0,6100.0,3761.033
2023,1-g7,0.8,7800.0,10500.0,5900.0,2283.732
2023,1-g8,8.59,3400.0,4900.0,2050.0,10601.953
2023,1-g9,9.12,3000.0,4400.0,1800.0,9920.766
2023,1-h0,7.74,2600.0,3900.0,1500.0,7372.303
2023,1-h1,9.95,2400.0,3650.0,1350.0,8796.663999999999
2023,1-h2,10.7,1850.0,2800.0,1050.0,7217.364
2023,1-h3,9.01,1800.0,2700.0,970.0,5840.642
2023,1-h4,11.07,1750.0,2650.0,970.0,7018.435
2023,1-j1,10.85,1700.0,2550.0,970.0,6720.544
2023,1-j2,9.98,1750.0,2700.0,990.0,6396.581
2023,1-k1,0.91,1900.0,2950.0,1050.0,637.728
2023,1-k2,11.35,1950.0,3000.0,1050.0,8057.649
2023,1-k3,11.85,1950.0,3050.0,1100.0,8468.521999999999
2023,1-k4,4.07,2200.0,3350.0,1200.0,3235.48
2023,1-k5,6.99,1950.0,3000.0,1100.0,5015.954
2023,1-k6,10.57,1900.0,2850.0,1050.0,7249.276
2023,1-k7,11.68,1900.0,2950.0,1050.0,8057.448
2023,1-k8,11.4,1950.0,3050.0,1050.0,8133.66
2023,1-k9,11.4,2050.0,3200.0,1100.0,8574.778000000002
2023,1-m0,0.83,2800.0,3900.0,1850.0,846.139
2023,1-m1,0.62,2150.0,3350.0,1200.0,486.998
2023,1-m2,14.07,1450.0,2200.0,820.0,7422.169
2023,1-m3,11.32,1450.0,2200.0,820.0,5931.688
2023,1-m4,8.95,1450.0,2200.0,820.0,4716.275
2023,1-m5,14.15,1450.0,2250.0,830.0,7528.931
2023,1-m6,0.75,1900.0,3000.0,1050.0,522.862
2023,1-m7,4.82,1750.0,2650.0,1050.0,3125.8379999999997
2023,1-m8,5.33,1650.0,2500.0,950.0,3206.102
2023,1-m9,11.1,1600.0,2450.0,910.0,6458.091
2023,1-n0,9.74,1600.0,2400.0,900.0,5620.613
2023,1-n1,10.63,1550.0,2400.0,890.0,6087.642
2023,1-p1,10.45,1550.0,2400.0,870.0,5934.973
2023,1-p2,9.9,1600.0,2450.0,910.0,5770.76
2023,1-p3,10.59,1650.0,2500.0,960.0,6363.899
2023,1-p4,11.46,1950.0,2850.0,1250.0,8126.448
2023,1-p5,2.99,3850.0,5300.0,2700.0,4194.058
2023,1-p6,4.92,5500.0,7300.0,4250.0,9919.01
2023,1-p7,3.3499999999999996,10000.0,12000.0,8800.0,12243.9
2023,1-p8,0.32,7400.0,10000.0,6700.0,859.998
2023,1-p9,1.58,5100.0,6900.0,3600.0,2930.958
2023,1-q0,2.13,3650.0,5200.0,2350.0,2833.0789999999997
2023,1-q1,0.7,2350.0,3450.0,1500.0,608.316
2023,1-q2,7.47,1650.0,2450.0,1050.0,4542.433
2023,1-q3,2.13,1600.0,2400.0,1000.0,1262.579
2023,1-q4,0.84,1800.0,2950.0,890.0,558.319
2023,1-q5,13.83,1800.0,3000.0,820.0,9141.837
2023,1-q6,4.340000000000001,1400.0,2400.0,620.0,2198.811
2023,1-q7,9.65,1200.0,2100.0,520.0,4258.4
2023,1-q8,10.05,1050.0,1900.0,450.0,3885.673
2023,1-q9,12.67,930.0,1650.0,375.0,4293.16
2023,1-r0,12.38,620.0,1100.0,250.0,2815.8279999999995
2023,1-r1,3.94,1000.0,1800.0,415.0,1470.071
2023,1-r2,2.7,1550.0,2700.0,620.0,1503.873
2023,1-r3,17.560000000000002,860.0,1550.0,285.0,5449.745
2023,1-r4,5.73,750.0,1400.0,230.0,1568.588
2023,1-r5,9.89,730.0,1350.0,230.0,2642.41
2023,1-r6,0.72,700.0,1300.0,230.0,182.909
2023,1-r7,10.1,680.0,1250.0,230.0,2506.82
2023,1-s1,7.88,660.0,1200.0,225.0,1901.168
2023,1-s2,8.67,650.0,1200.0,225.0,2060.122
2023,1-s3,8.08,640.0,1150.0,220.0,1890.437
2023,1-s4,12.0,630.0,1150.0,220.0,2763.78
2023,1-s5,19.9,660.0,1150.0,235.0,4764.856
2023,1-s6,8.76,670.0,1200.0,230.0,2142.258
2023,1-s7,8.440000000000001,750.0,1350.0,275.0,2317.991
2023,1-s8,9.68,760.0,1350.0,295.0,2692.298
2023,1-s9,11.49,770.0,1350.0,305.0,3250.234
2023,1-t0,8.969999999999999,850.0,1450.0,355.0,2769.78
2023,1-t1,11.25,1100.0,1800.0,570.0,4580.4
2023,1-t2,0.16,3750.0,4850.0,2800.0,219.234
2023,1-t3,2.5200000000000005,3600.0,4650.0,2700.0,3334.224
2023,1-t4,0.92,4750.0,6100.0,3500.0,1589.002
2023,1-t5,8.49,1350.0,1800.0,960.0,4118.916
2023,1-t6,11.17,1250.0,1700.0,900.0,5102.481
2023,1-t7,10.5,1300.0,1700.0,920.0,4923.426
2023,1-u0,1.11,970.0,1250.0,710.0,392.185
2023,1-u1,2.79,930.0,1200.0,690.0,941.379
2023,1-u2,5.9,880.0,1150.0,660.0,1903.694
2023,1-u3,6.609999999999999,900.0,1150.0,670.0,2167.344
2023,1-u4,12.47,520.0,780.0,315.0,2384.37
2023,1-u5,12.42,510.0,760.0,310.0,2323.643
2023,1-u6,1.24,680.0,1000.0,415.0,308.221
2023,1-u7,9.67,490.0,710.0,280.0,1721.887
2023,1-u8,7.66,435.0,660.0,250.0,1214.538
2023,1-u9,0.22,445.0,690.0,245.0,35.894
2023,1-v1,9.72,390.0,630.0,190.0,1382.554
2023,1-v2,10.82,385.0,630.0,180.0,1518.8490000000002
2023,1-v3,9.38,395.0,640.0,180.0,1345.514
2023,1-v4,10.74,400.0,660.0,185.0,1564.12
2023,1-v5,10.72,610.0,1100.0,205.0,2380.9390000000003
2023,1-v6,7.95,630.0,1150.0,225.0,1839.757
2023,1-v7,10.21,610.0,1100.0,200.0,2258.233
2023,1-v8,7.97,570.0,1050.0,190.0,1657.585
