weather_station_id,year,traffic_period,variable,bin_label,bin_lower_ms,bin_upper_ms,measurement_count,total_measurements_in_period,frequency_pct
1479,2007,VDU,f_5m,5-10,5.0,10.0,7393,17424,42.42998163452709
1479,2007,VDU,f_5m,10-15,10.0,15.0,1708,17424,9.80257116620753
1479,2007,VDU,f_5m,15-20,15.0,20.0,237,17424,1.3601928374655647
1479,2007,VDU,f_5m,20-25,20.0,25.0,18,17424,0.10330578512396695
1479,2007,VHDU,f_5m,0-5,0.0,5.0,8843,17568,50.3358378870674
1479,2007,VHDU,f_5m,5-10,5.0,10.0,7424,17568,42.25865209471767
1479,2007,VHDU,f_5m,10-15,10.0,15.0,1250,17568,7.115209471766849
1479,2007,VHDU,f_5m,15-20,15.0,20.0,51,17568,0.29030054644808745
1479,2008,SDU,f_5m,0-5,0.0,5.0,11999,17568,68.30031876138433
1479,2008,SDU,f_5m,5-10,5.0,10.0,4932,17568,28.07377049180328
1479,2008,SDU,f_5m,10-15,10.0,15.0,605,17568,3.4437613843351547
1479,2008,SDU,f_5m,15-20,15.0,20.0,32,17568,0.18214936247723132
1479,2008,VDU,f_5m,0-5,0.0,5.0,8345,17424,47.893709825528006
1479,2008,VDU,f_5m,5-10,5.0,10.0,7188,17424,41.2534435261708
1479,2008,VDU,f_5m,10-15,10.0,15.0,1672,17424,9.595959595959595
1479,2008,VDU,f_5m,15-20,15.0,20.0,190,17424,1.0904499540863177
1479,2008,VDU,f_5m,20-25,20.0,25.0,29,17424,0.16643709825528008
1479,2008,VHDU,f_5m,0-5,0.0,5.0,8140,15082,53.97162180082217
1479,2008,VHDU,f_5m,5-10,5.0,10.0,6132,15082,40.657737700570216
1479,2008,VHDU,f_5m,10-15,10.0,15.0,747,15082,4.9529240153825755
1479,2008,VHDU,f_5m,15-20,15.0,20.0,63,15082,0.41771648322503646
1479,2009,SDU,f_5m,0-5,0.0,5.0,14257,17568,81.15323315118397
1479,2009,SDU,f_5m,5-10,5.0,10.0,3161,17568,17.992941712204008
1479,2009,SDU,f_5m,10-15,10.0,15.0,150,17568,0.8538251366120219
1479,2009,VDU,f_5m,0-5,0.0,5.0,9192,17278,53.2006019215187
1479,2009,VDU,f_5m,5-10,5.0,10.0,6570,17278,38.025234402129875
1479,2009,VDU,f_5m,10-15,10.0,15.0,1450,17278,8.392175020256975
1479,2009,VDU,f_5m,15-20,15.0,20.0,66,17278,0.38198865609445537
1479,2009,VHDU,f_5m,0-5,0.0,5.0,8569,17568,48.7761839708561
1479,2009,VHDU,f_5m,5-10,5.0,10.0,7472,17568,42.53187613843352
1479,2009,VHDU,f_5m,10-15,10.0,15.0,1417,17568,8.0658014571949
1479,2009,VHDU,f_5m,15-20,15.0,20.0,110,17568,0.6261384335154827
1479,2010,SDU,f_5m,0-5,0.0,5.0,13596,17568,77.39071038251366
1479,2010,SDU,f_5m,5-10,5.0,10.0,3823,17568,21.76115664845173
1479,2010,SDU,f_5m,10-15,10.0,15.0,149,17568,0.8481329690346083
1479,2010,VDU,f_5m,0-5,0.0,5.0,8444,16288,51.8418467583497
1479,2010,VDU,f_5m,5-10,5.0,10.0,6621,16288,40.649557956778
1479,2010,VDU,f_5m,10-15,10.0,15.0,1129,16288,6.931483300589391
1479,2010,VDU,f_5m,15-20,15.0,20.0,93,16288,0.5709724950884086
1479,2010,VDU,f_5m,20-25,20.0,25.0,1,16288,0.006139489194499017
1479,2010,VHDU,f_5m,0-5,0.0,5.0,11730,17568,66.76912568306011
1479,2010,VHDU,f_5m,5-10,5.0,10.0,5373,17568,30.584016393442624
1479,2010,VHDU,f_5m,10-15,10.0,15.0,462,17568,2.629781420765027
1479,2010,VHDU,f_5m,15-20,15.0,20.0,3,17568,0.01707650273224044
1479,2011,SDU,f_5m,0-5,0.0,5.0,13762,17568,78.3356102003643
1479,2011,SDU,f_5m,5-10,5.0,10.0,3510,17568,19.979508196721312
1479,2011,SDU,f_5m,10-15,10.0,15.0,295,17568,1.6791894353369763
1479,2011,SDU,f_5m,15-20,15.0,20.0,1,17568,0.005692167577413479
1479,2011,VDU,f_5m,0-5,0.0,5.0,8096,17424,46.464646464646464
1479,2011,VDU,f_5m,5-10,5.0,10.0,7600,17424,43.61799816345271
1479,2011,VDU,f_5m,10-15,10.0,15.0,1586,17424,9.10238751147842
1479,2011,VDU,f_5m,15-20,15.0,20.0,122,17424,0.7001836547291093
1479,2011,VDU,f_5m,20-25,20.0,25.0,20,17424,0.1147842056932966
1479,2011,VHDU,f_5m,0-5,0.0,5.0,9238,17514,52.74637432910814
1479,2011,VHDU,f_5m,5-10,5.0,10.0,7168,17514,40.92725819344524
1479,2011,VHDU,f_5m,10-15,10.0,15.0,1020,17514,5.823912298732442
1479,2011,VHDU,f_5m,15-20,15.0,20.0,85,17514,0.4853260248943702
1479,2011,VHDU,f_5m,20-25,20.0,25.0,3,17514,0.0171291538198013
1479,2012,SDU,f_5m,0-5,0.0,5.0,15133,17568,86.13957194899818
1479,2012,SDU,f_5m,5-10,5.0,10.0,2365,17568,13.461976320582878
1479,2012,SDU,f_5m,10-15,10.0,15.0,70,17568,0.39845173041894355
1479,2012,VDU,f_5m,0-5,0.0,5.0,8155,17518,46.55211782166914
1479,2012,VDU,f_5m,5-10,5.0,10.0,7467,17518,42.62472885032538
1479,2012,VDU,f_5m,10-15,10.0,15.0,1822,17518,10.400730677017924
1479,2012,VDU,f_5m,15-20,15.0,20.0,74,17518,0.42242265098755566
1479,2012,VHDU,f_5m,0-5,0.0,5.0,11708,17568,66.64389799635701
1479,2012,VHDU,f_5m,5-10,5.0,10.0,5357,17568,30.492941712204008
1479,2012,VHDU,f_5m,10-15,10.0,15.0,398,17568,2.2654826958105647
1479,2012,VHDU,f_5m,15-20,15.0,20.0,38,17568,0.2163023679417122
1479,2012,VHDU,f_5m,20-25,20.0,25.0,65,17568,0.3699908925318761
1479,2012,VHDU,f_5m,>=25,25.0,inf,2,17568,0.011384335154826957
1479,2013,SDU,f_5m,0-5,0.0,5.0,13085,17568,74.48201275045537
1479,2013,SDU,f_5m,5-10,5.0,10.0,4204,17568,23.929872495446265
1479,2013,SDU,f_5m,10-15,10.0,15.0,277,17568,1.5767304189435336
1479,2013,SDU,f_5m,15-20,15.0,20.0,2,17568,0.011384335154826957
1479,2013,VDU,f_5m,0-5,0.0,5.0,7701,17424,44.19765840220386
1479,2013,VDU,f_5m,5-10,5.0,10.0,8085,17424,46.40151515151515
1479,2013,VDU,f_5m,10-15,10.0,15.0,1521,17424,8.729338842975206
1479,2013,VDU,f_5m,15-20,15.0,20.0,113,17424,0.6485307621671258
1479,2013,VDU,f_5m,20-25,20.0,25.0,4,17424,0.02295684113865932
1479,2013,VHDU,f_5m,0-5,0.0,5.0,11471,17555,65.34320706351467
1479,2013,VHDU,f_5m,5-10,5.0,10.0,5476,17555,31.193392195955568
1479,2013,VHDU,f_5m,10-15,10.0,15.0,582,17555,3.3152947878097407
1479,2013,VHDU,f_5m,15-20,15.0,20.0,26,17555,0.14810595272002278
1479,2014,SDU,f_5m,0-5,0.0,5.0,14200,17568,80.8287795992714
1479,2014,SDU,f_5m,5-10,5.0,10.0,3150,17568,17.93032786885246
1479,2014,SDU,f_5m,10-15,10.0,15.0,214,17568,1.2181238615664844
1479,2014,SDU,f_5m,15-20,15.0,20.0,4,17568,0.022768670309653915
1479,2014,VDU,f_5m,0-5,0.0,5.0,8222,17295,47.53975137322926
1479,2014,VDU,f_5m,5-10,5.0,10.0,7345,17295,42.46892165365713
1479,2014,VDU,f_5m,10-15,10.0,15.0,1528,17295,8.834923388262503
1479,2014,VDU,f_5m,15-20,15.0,20.0,197,17295,1.1390575310783464
1479,2014,VDU,f_5m,20-25,20.0,25.0,3,17295,0.017346053772766695
1479,2014,VHDU,f_5m,0-5,0.0,5.0,9957,17568,56.67691256830601
1479,2014,VHDU,f_5m,5-10,5.0,10.0,6886,17568,39.19626593806922
1479,2014,VHDU,f_5m,10-15,10.0,15.0,698,17568,3.973132969034608
1479,2014,VHDU,f_5m,15-20,15.0,20.0,27,17568,0.15368852459016394
1479,2015,SDU,f_5m,0-5,0.0,5.0,14138,17568,80.47586520947176
1479,2015,SDU,f_5m,5-10,5.0,10.0,3159,17568,17.98155737704918
1479,2015,SDU,f_5m,10-15,10.0,15.0,262,17568,1.4913479052823315
1479,2015,SDU,f_5m,15-20,15.0,20.0,9,17568,0.05122950819672131
1479,2015,VDU,f_5m,0-5,0.0,5.0,9014,17424,51.73324150596878
1479,2015,VDU,f_5m,5-10,5.0,10.0,6460,17424,37.0752984389348
1479,2015,VDU,f_5m,10-15,10.0,15.0,1658,17424,9.515610651974288
1479,2015,VDU,f_5m,15-20,15.0,20.0,258,17424,1.480716253443526
1479,2015,VDU,f_5m,20-25,20.0,25.0,34,17424,0.19513314967860423
1479,2015,VHDU,f_5m,0-5,0.0,5.0,11155,17568,63.49612932604736
1479,2015,VHDU,f_5m,5-10,5.0,10.0,5951,17568,33.87408925318761
1479,2015,VHDU,f_5m,10-15,10.0,15.0,462,17568,2.629781420765027
1479,2016,SDU,f_5m,0-5,0.0,5.0,15322,17568,87.21539162112933
1479,2016,SDU,f_5m,5-10,5.0,10.0,2206,17568,12.556921675774134
1479,2016,SDU,f_5m,10-15,10.0,15.0,40,17568,0.22768670309653916
1479,2016,VDU,f_5m,0-5,0.0,5.0,8038,17492,45.95243539903956
1479,2016,VDU,f_5m,5-10,5.0,10.0,7933,17492,45.352160987880175
1479,2016,VDU,f_5m,10-15,10.0,15.0,1434,17492,8.198033386691058
1479,2016,VDU,f_5m,15-20,15.0,20.0,87,17492,0.49737022638920647
1479,2016,VHDU,f_5m,0-5,0.0,5.0,11439,17568,65.11270491803279
1479,2016,VHDU,f_5m,5-10,5.0,10.0,5373,17568,30.584016393442624
1479,2016,VHDU,f_5m,10-15,10.0,15.0,728,17568,4.143897996357013
1479,2016,VHDU,f_5m,15-20,15.0,20.0,28,17568,0.15938069216757741
1479,2017,SDU,f_5m,0-5,0.0,5.0,14531,17568,82.71288706739526
1479,2017,SDU,f_5m,5-10,5.0,10.0,2968,17568,16.894353369763206
1479,2017,SDU,f_5m,10-15,10.0,15.0,69,17568,0.3927595628415301
1479,2017,VDU,f_5m,0-5,0.0,5.0,10791,17338,62.23901257353789
1479,2017,VDU,f_5m,5-10,5.0,10.0,5809,17338,33.50444111200831
1479,2017,VDU,f_5m,10-15,10.0,15.0,691,17338,3.985465451609182
1479,2017,VDU,f_5m,15-20,15.0,20.0,47,17338,0.27108086284461874
1479,2017,VHDU,f_5m,0-5,0.0,5.0,11490,17568,65.40300546448087
1479,2017,VHDU,f_5m,5-10,5.0,10.0,5320,17568,30.282331511839708
1479,2017,VHDU,f_5m,10-15,10.0,15.0,708,17568,4.030054644808743
1479,2017,VHDU,f_5m,15-20,15.0,20.0,50,17568,0.284608378870674
1479,2018,SDU,f_5m,0-5,0.0,5.0,13171,15706,83.8596714631351
1479,2018,SDU,f_5m,5-10,5.0,10.0,2502,15706,15.930217751177894
1479,2018,SDU,f_5m,10-15,10.0,15.0,33,15706,0.2101107856869986
1479,2018,VDU,f_5m,0-5,0.0,5.0,8411,16682,50.41961395516125
1479,2018,VDU,f_5m,5-10,5.0,10.0,7065,16682,42.35103704591776
1479,2018,VDU,f_5m,10-15,10.0,15.0,1086,16682,6.5100107900731325
1479,2018,VDU,f_5m,15-20,15.0,20.0,120,16682,0.7193382088478599
1479,2018,VHDU,f_5m,0-5,0.0,5.0,10338,17565,58.85567890691716
1479,2018,VHDU,f_5m,5-10,5.0,10.0,6220,17565,35.411329348135496
1479,2018,VHDU,f_5m,10-15,10.0,15.0,1000,17565,5.69313976658127
1479,2018,VHDU,f_5m,15-20,15.0,20.0,7,17565,0.03985197836606889
1479,2019,SDU,f_5m,0-5,0.0,5.0,15395,17568,87.6309198542805
1479,2019,SDU,f_5m,5-10,5.0,10.0,2118,17568,12.056010928961749
1479,2019,SDU,f_5m,10-15,10.0,15.0,55,17568,0.31306921675774135
1479,2019,VDU,f_5m,0-5,0.0,5.0,9611,17276,55.632090761750405
1479,2019,VDU,f_5m,5-10,5.0,10.0,6724,17276,38.92104653855059
1479,2019,VDU,f_5m,10-15,10.0,15.0,862,17276,4.989580921509608
1479,2019,VDU,f_5m,15-20,15.0,20.0,77,17276,0.44570502431118314
1479,2019,VDU,f_5m,20-25,20.0,25.0,2,17276,0.01157675387821255
1479,2019,VHDU,f_5m,0-5,0.0,5.0,11193,17568,63.71243169398907
1479,2019,VHDU,f_5m,5-10,5.0,10.0,5372,17568,30.57832422586521
1479,2019,VHDU,f_5m,10-15,10.0,15.0,971,17568,5.527094717668488
1479,2019,VHDU,f_5m,15-20,15.0,20.0,32,17568,0.18214936247723132
1479,2020,SDU,f_5m,0-5,0.0,5.0,15231,17568,86.6974043715847
1479,2020,SDU,f_5m,5-10,5.0,10.0,2303,17568,13.109061930783243
1479,2020,SDU,f_5m,10-15,10.0,15.0,34,17568,0.1935336976320583
1479,2020,VDU,f_5m,0-5,0.0,5.0,8367,17468,47.89901534234028
1479,2020,VDU,f_5m,5-10,5.0,10.0,7473,17468,42.781085413327226
1479,2020,VDU,f_5m,10-15,10.0,15.0,1494,17468,8.552782230364095
1479,2020,VDU,f_5m,15-20,15.0,20.0,124,17468,0.7098694756125487
1479,2020,VDU,f_5m,20-25,20.0,25.0,10,17468,0.0572475383558507
1479,2020,VHDU,f_5m,0-5,0.0,5.0,11143,17568,63.427823315118395
1479,2020,VHDU,f_5m,5-10,5.0,10.0,5778,17568,32.88934426229508
1479,2020,VHDU,f_5m,10-15,10.0,15.0,643,17568,3.660063752276867
1479,2020,VHDU,f_5m,15-20,15.0,20.0,4,17568,0.022768670309653915
1479,2021,SDU,f_5m,0-5,0.0,5.0,3092,4420,69.95475113122171
1479,2021,SDU,f_5m,5-10,5.0,10.0,1281,4420,28.981900452488688
1479,2021,SDU,f_5m,10-15,10.0,15.0,46,4420,1.0407239819004526
1479,2021,SDU,f_5m,15-20,15.0,20.0,1,4420,0.02262443438914027
1479,2021,VDU,f_5m,0-5,0.0,5.0,9453,17417,54.274559338577255
1479,2021,VDU,f_5m,5-10,5.0,10.0,7022,17417,40.31693173336396
1479,2021,VDU,f_5m,10-15,10.0,15.0,905,17417,5.196072802434403
1479,2021,VDU,f_5m,15-20,15.0,20.0,37,17417,0.21243612562438996
1479,2021,VHDU,f_5m,0-5,0.0,5.0,11173,16408,68.09483178937104
1479,2021,VHDU,f_5m,5-10,5.0,10.0,4827,16408,29.41857630424183
1479,2021,VHDU,f_5m,10-15,10.0,15.0,408,16408,2.4865919063871282
1479,2022,SDU,f_5m,0-5,0.0,5.0,15663,17568,89.15642076502732
1479,2022,SDU,f_5m,5-10,5.0,10.0,1818,17568,10.348360655737705
1479,2022,SDU,f_5m,10-15,10.0,15.0,87,17568,0.4952185792349727
1479,2022,VDU,f_5m,0-5,0.0,5.0,8335,14990,55.60373582388259
1479,2022,VDU,f_5m,5-10,5.0,10.0,5198,14990,34.67645096731154
1479,2022,VDU,f_5m,10-15,10.0,15.0,1279,14990,8.532354903268846
1479,2022,VDU,f_5m,15-20,15.0,20.0,167,14990,1.114076050700467
1479,2022,VDU,f_5m,20-25,20.0,25.0,11,14990,0.0733822548365577
1479,2022,VHDU,f_5m,0-5,0.0,5.0,12023,17553,68.49541388936365
1479,2022,VHDU,f_5m,5-10,5.0,10.0,5228,17553,29.784082493021135
1479,2022,VHDU,f_5m,10-15,10.0,15.0,299,17553,1.7034125220759984
1479,2022,VHDU,f_5m,15-20,15.0,20.0,3,17553,0.017091095539224065
1479,2023,SDU,f_5m,0-5,0.0,5.0,15043,17542,85.75418994413408
1479,2023,SDU,f_5m,5-10,5.0,10.0,2414,17542,13.761258693421503
1479,2023,SDU,f_5m,10-15,10.0,15.0,85,17542,0.4845513624444191
1479,2023,VDU,f_5m,0-5,0.0,5.0,8648,14911,57.99745154583864
1479,2023,VDU,f_5m,5-10,5.0,10.0,5424,14911,36.37582992421702
1479,2023,VDU,f_5m,10-15,10.0,15.0,805,14911,5.398698947086044
1479,2023,VDU,f_5m,15-20,15.0,20.0,34,14911,0.22801958285829255
1479,2023,VHDU,f_5m,0-5,0.0,5.0,10633,17509,60.72876806213947
1479,2023,VHDU,f_5m,5-10,5.0,10.0,6365,17509,36.35273288023302
1479,2023,VHDU,f_5m,10-15,10.0,15.0,495,17509,2.8271174824376035
1479,2023,VHDU,f_5m,15-20,15.0,20.0,16,17509,0.09138157518990234
1479,2024,SDU,f_5m,0-5,0.0,5.0,14801,17568,84.2497723132969
1479,2024,SDU,f_5m,5-10,5.0,10.0,2709,17568,15.420081967213115
1479,2024,SDU,f_5m,10-15,10.0,15.0,58,17568,0.3301457194899818
1479,2024,VDU,f_5m,0-5,0.0,5.0,10202,17429,58.53462619771645
1479,2024,VDU,f_5m,5-10,5.0,10.0,6646,17429,38.13184921682254
1479,2024,VDU,f_5m,10-15,10.0,15.0,564,17429,3.235986000344254
1479,2024,VDU,f_5m,15-20,15.0,20.0,17,17429,0.09753858511675942
1479,2024,VHDU,f_5m,0-5,0.0,5.0,12521,17566,71.27974496185813
1479,2024,VHDU,f_5m,5-10,5.0,10.0,4688,17566,26.687919845155413
1479,2024,VHDU,f_5m,10-15,10.0,15.0,355,17566,2.0209495616531936
1479,2024,VHDU,f_5m,15-20,15.0,20.0,2,17566,0.011385631333257429
1479,2025,SDU,f_5m,0-5,0.0,5.0,15199,17555,86.57932213044717
1479,2025,SDU,f_5m,5-10,5.0,10.0,2269,17555,12.92509256622045
1479,2025,SDU,f_5m,10-15,10.0,15.0,87,17555,0.49558530333238393
1479,2025,VDU,f_5m,0-5,0.0,5.0,9997,17313,57.742736671865075
1479,2025,VDU,f_5m,5-10,5.0,10.0,6379,17313,36.845145266562696
1479,2025,VDU,f_5m,10-15,10.0,15.0,907,17313,5.238837867498412
1479,2025,VDU,f_5m,15-20,15.0,20.0,30,17313,0.17328019407381737
1479,2025,VHDU,f_5m,0-5,0.0,5.0,13229,17568,75.30168488160291
1479,2025,VHDU,f_5m,5-10,5.0,10.0,4097,17568,23.320810564663024
1479,2025,VHDU,f_5m,10-15,10.0,15.0,242,17568,1.377504553734062
1480,2007,SDU,f_5m,0-5,0.0,5.0,10685,17568,60.82081056466302
1480,2007,SDU,f_5m,5-10,5.0,10.0,5259,17568,29.935109289617486
1480,2007,SDU,f_5m,10-15,10.0,15.0,1475,17568,8.395947176684881
1480,2007,SDU,f_5m,15-20,15.0,20.0,144,17568,0.819672131147541
1480,2007,SDU,f_5m,20-25,20.0,25.0,5,17568,0.028460837887067394
1480,2007,VDU,f_5m,0-5,0.0,5.0,6625,17424,38.0222681359045
1480,2007,VDU,f_5m,5-10,5.0,10.0,6982,17424,40.07116620752984
1480,2007,VDU,f_5m,10-15,10.0,15.0,3046,17424,17.481634527089074
1480,2007,VDU,f_5m,15-20,15.0,20.0,604,17424,3.4664830119375574
1480,2007,VDU,f_5m,20-25,20.0,25.0,130,17424,0.7460973370064279
1480,2007,VDU,f_5m,>=25,25.0,inf,37,17424,0.2123507805325987
1480,2007,VHDU,f_5m,0-5,0.0,5.0,6621,17568,37.68784153005465
1480,2007,VHDU,f_5m,5-10,5.0,10.0,7512,17568,42.759562841530055
1480,2007,VHDU,f_5m,10-15,10.0,15.0,2945,17568,16.763433515482696
1480,2007,VHDU,f_5m,15-20,15.0,20.0,442,17568,2.515938069216758
1480,2007,VHDU,f_5m,20-25,20.0,25.0,48,17568,0.273224043715847
1480,2008,SDU,f_5m,0-5,0.0,5.0,9331,17568,53.11361566484517
1480,2008,SDU,f_5m,5-10,5.0,10.0,6267,17568,35.672814207650276
1480,2008,SDU,f_5m,10-15,10.0,15.0,1767,17568,10.058060109289617
1480,2008,SDU,f_5m,15-20,15.0,20.0,196,17568,1.115664845173042
1480,2008,SDU,f_5m,20-25,20.0,25.0,7,17568,0.039845173041894354
1480,2008,VDU,f_5m,0-5,0.0,5.0,6673,17403,38.34396368442223
1480,2008,VDU,f_5m,5-10,5.0,10.0,6656,17403,38.24627937711889
1480,2008,VDU,f_5m,10-15,10.0,15.0,3292,17403,18.916278802505314
1480,2008,VDU,f_5m,15-20,15.0,20.0,609,17403,3.499396655749009
1480,2008,VDU,f_5m,20-25,20.0,25.0,136,17403,0.781474458426708
1480,2008,VDU,f_5m,>=25,25.0,inf,37,17403,0.2126070217778544
1480,2008,VHDU,f_5m,0-5,0.0,5.0,7712,17568,43.89799635701275
1480,2008,VHDU,f_5m,5-10,5.0,10.0,7058,17568,40.17531876138433
1480,2008,VHDU,f_5m,10-15,10.0,15.0,2443,17568,13.905965391621129
1480,2008,VHDU,f_5m,15-20,15.0,20.0,296,17568,1.6848816029143898
1480,2008,VHDU,f_5m,20-25,20.0,25.0,59,17568,0.33583788706739526
1480,2009,SDU,f_5m,0-5,0.0,5.0,11821,17568,67.28711293260474
1480,2009,SDU,f_5m,5-10,5.0,10.0,4698,17568,26.741803278688526
1480,2009,SDU,f_5m,10-15,10.0,15.0,1008,17568,5.737704918032787
1480,2009,SDU,f_5m,15-20,15.0,20.0,41,17568,0.23337887067395263
1480,2009,VDU,f_5m,0-5,0.0,5.0,7833,17424,44.955234159779614
1480,2009,VDU,f_5m,5-10,5.0,10.0,6581,17424,37.769742883379244
1480,2009,VDU,f_5m,10-15,10.0,15.0,2342,17424,13.441230486685033
1480,2009,VDU,f_5m,15-20,15.0,20.0,565,17424,3.242653810835629
1480,2009,VDU,f_5m,20-25,20.0,25.0,93,17424,0.5337465564738292
1480,2009,VDU,f_5m,>=25,25.0,inf,10,17424,0.0573921028466483
1480,2009,VHDU,f_5m,0-5,0.0,5.0,7140,17568,40.64207650273224
1480,2009,VHDU,f_5m,5-10,5.0,10.0,6774,17568,38.55874316939891
1480,2009,VHDU,f_5m,10-15,10.0,15.0,2741,17568,15.602231329690346
1480,2009,VHDU,f_5m,15-20,15.0,20.0,809,17568,4.604963570127505
1480,2009,VHDU,f_5m,20-25,20.0,25.0,98,17568,0.557832422586521
1480,2009,VHDU,f_5m,>=25,25.0,inf,6,17568,0.03415300546448088
1480,2010,SDU,f_5m,0-5,0.0,5.0,10791,17568,61.424180327868854
1480,2010,SDU,f_5m,5-10,5.0,10.0,5709,17568,32.49658469945355
1480,2010,SDU,f_5m,10-15,10.0,15.0,990,17568,5.635245901639344
1480,2010,SDU,f_5m,15-20,15.0,20.0,78,17568,0.44398907103825136
1480,2010,VDU,f_5m,0-5,0.0,5.0,7124,17424,40.88613406795225
1480,2010,VDU,f_5m,5-10,5.0,10.0,7203,17424,41.33953168044077
1480,2010,VDU,f_5m,10-15,10.0,15.0,2447,17424,14.04384756657484
1480,2010,VDU,f_5m,15-20,15.0,20.0,564,17424,3.236914600550964
1480,2010,VDU,f_5m,20-25,20.0,25.0,85,17424,0.48783287419651056
1480,2010,VDU,f_5m,>=25,25.0,inf,1,17424,0.00573921028466483
1480,2010,VHDU,f_5m,0-5,0.0,5.0,9804,17568,55.80601092896175
1480,2010,VHDU,f_5m,5-10,5.0,10.0,6074,17568,34.57422586520947
1480,2010,VHDU,f_5m,10-15,10.0,15.0,1319,17568,7.5079690346083785
1480,2010,VHDU,f_5m,15-20,15.0,20.0,356,17568,2.0264116575591986
1480,2010,VHDU,f_5m,20-25,20.0,25.0,15,17568,0.08538251366120218
1480,2011,SDU,f_5m,0-5,0.0,5.0,11071,17568,63.017987249544625
1480,2011,SDU,f_5m,5-10,5.0,10.0,5444,17568,30.98816029143898
1480,2011,SDU,f_5m,10-15,10.0,15.0,886,17568,5.043260473588343
1480,2011,SDU,f_5m,15-20,15.0,20.0,167,17568,0.950591985428051
1480,2011,VDU,f_5m,0-5,0.0,5.0,5919,17421,33.97623557775099
1480,2011,VDU,f_5m,5-10,5.0,10.0,7182,17421,41.226106423282246
1480,2011,VDU,f_5m,10-15,10.0,15.0,3440,17421,19.74628322139946
1480,2011,VDU,f_5m,15-20,15.0,20.0,743,17421,4.264967567877848
1480,2011,VDU,f_5m,20-25,20.0,25.0,119,17421,0.6830836346937604
1480,2011,VDU,f_5m,>=25,25.0,inf,18,17421,0.10332357499569485
1480,2011,VHDU,f_5m,0-5,0.0,5.0,6919,17499,39.539402251557235
1480,2011,VHDU,f_5m,5-10,5.0,10.0,7711,17499,44.065375164295105
1480,2011,VHDU,f_5m,10-15,10.0,15.0,2360,17499,13.486484941996686
1480,2011,VHDU,f_5m,15-20,15.0,20.0,457,17499,2.6115778044459685
1480,2011,VHDU,f_5m,20-25,20.0,25.0,47,17499,0.2685867763872221
1480,2011,VHDU,f_5m,>=25,25.0,inf,5,17499,0.028573061317789587
1480,2012,SDU,f_5m,0-5,0.0,5.0,11449,17568,65.16962659380692
1480,2012,SDU,f_5m,5-10,5.0,10.0,5396,17568,30.714936247723134
1480,2012,SDU,f_5m,10-15,10.0,15.0,658,17568,3.745446265938069
1480,2012,SDU,f_5m,15-20,15.0,20.0,65,17568,0.3699908925318761
1480,2012,VDU,f_5m,0-5,0.0,5.0,5989,16764,35.72536387497017
1480,2012,VDU,f_5m,5-10,5.0,10.0,6464,16764,38.55881651157242
1480,2012,VDU,f_5m,10-15,10.0,15.0,3493,16764,20.836315915056073
1480,2012,VDU,f_5m,15-20,15.0,20.0,729,16764,4.348604151753758
1480,2012,VDU,f_5m,20-25,20.0,25.0,85,16764,0.5070388928656645
1480,2012,VDU,f_5m,>=25,25.0,inf,4,16764,0.023860653781913623
1480,2012,VHDU,f_5m,0-5,0.0,5.0,9191,17554,52.35843682351601
1480,2012,VHDU,f_5m,5-10,5.0,10.0,6308,17554,35.934829668451634
1480,2012,VHDU,f_5m,10-15,10.0,15.0,1626,17554,9.262846074968667
1480,2012,VHDU,f_5m,15-20,15.0,20.0,241,17554,1.3729064600660819
1480,2012,VHDU,f_5m,20-25,20.0,25.0,84,17554,0.47852341346701605
1480,2012,VHDU,f_5m,>=25,25.0,inf,104,17554,0.5924575595305913
1480,2013,SDU,f_5m,0-5,0.0,5.0,10284,17568,58.53825136612022
1480,2013,SDU,f_5m,5-10,5.0,10.0,5448,17568,31.010928961748633
1480,2013,SDU,f_5m,10-15,10.0,15.0,1557,17568,8.862704918032787
1480,2013,SDU,f_5m,15-20,15.0,20.0,265,17568,1.508424408014572
1480,2013,SDU,f_5m,20-25,20.0,25.0,14,17568,0.07969034608378871
1480,2013,VDU,f_5m,0-5,0.0,5.0,4355,13169,33.07008884501481
1480,2013,VDU,f_5m,5-10,5.0,10.0,5753,13169,43.685929075859974
1480,2013,VDU,f_5m,10-15,10.0,15.0,2289,13169,17.381729820031893
1480,2013,VDU,f_5m,15-20,15.0,20.0,590,13169,4.4802186954210645
1480,2013,VDU,f_5m,20-25,20.0,25.0,181,13169,1.3744399726630723
1480,2013,VDU,f_5m,>=25,25.0,inf,1,13169,0.007593591009188245
1480,2013,VHDU,f_5m,0-5,0.0,5.0,8849,17568,50.369990892531874
1480,2013,VHDU,f_5m,5-10,5.0,10.0,6338,17568,36.07695810564663
1480,2013,VHDU,f_5m,10-15,10.0,15.0,2064,17568,11.748633879781421
1480,2013,VHDU,f_5m,15-20,15.0,20.0,290,17568,1.6507285974499089
1480,2013,VHDU,f_5m,20-25,20.0,25.0,27,17568,0.15368852459016394
1480,2014,SDU,f_5m,0-5,0.0,5.0,10994,17568,62.57969034608379
1480,2014,SDU,f_5m,5-10,5.0,10.0,5508,17568,31.352459016393443
1480,2014,SDU,f_5m,10-15,10.0,15.0,914,17568,5.20264116575592
1480,2014,SDU,f_5m,15-20,15.0,20.0,132,17568,0.7513661202185792
1480,2014,SDU,f_5m,20-25,20.0,25.0,20,17568,0.11384335154826958
1480,2014,VDU,f_5m,0-5,0.0,5.0,6400,17356,36.874855957593915
